url;nama;ratings;reviewers;kategori;alamat;jam-tutup
https://www.google.com/maps/place/Bakso+Kikil+Pak+Jaka/data=!4m7!3m6!1s0x2e69c539fa86103d:0x882933e57f80cb2a!8m2!3d-6.6096812!4d106.8042488!16s%2Fg%2F11j125088n!19sChIJPRCG-jnFaS4RKsuAf-UzKYg?authuser=0&hl=id&rclk=1;Bakso Kikil Pak Jaka;4,1;(287);Bakso;Jl. Suryakencana No.285, RT.04/RW.02;⋅ Tutup pukul 21.00
https://www.google.com/maps/place/RESTORAN+SAMBAL+BAKAR+MAK+ASI/data=!4m7!3m6!1s0x2e69c57be095a721:0x25fea23b8b2d26a7!8m2!3d-6.5918824!4d106.8107859!16s%2Fg%2F11scflk1d9!19sChIJIaeV4HvFaS4RpyYtizui_iU?authuser=0&hl=id&rclk=1;RESTORAN SAMBAL BAKAR MAK ASI;4,5;(28);Restoran;Jl. Bogor Baru No.4 A. 5, RT.08/RW.09;⋅ Tutup pukul 22.00
https://www.google.com/maps/place/Soto+mie+kampus/data=!4m7!3m6!1s0x2e69c5f84a9e7b4f:0x5f2a64fe7d768521!8m2!3d-6.5587514!4d106.7338781!16s%2Fg%2F11jsb9gwmn!19sChIJT3ueSvjFaS4RIYV2ff5kKl8?authuser=0&hl=id&rclk=1;Soto mie kampus;5,0;(4);Brunch;CPRM+FHR, Jl. Babakan Tengah, RT.2/RW.8;
https://www.google.com/maps/place/Pulen+Garden+%28+Pusat+Kuliner+Bogor+%29/data=!4m7!3m6!1s0x2e69c484828ef87b:0xf5b51ee01e4f8145!8m2!3d-6.5477512!4d106.7604743!16s%2Fg%2F11f06k2jdz!19sChIJe_iOgoTEaS4RRYFPHuAetfU?authuser=0&hl=id&rclk=1;Pulen Garden ( Pusat Kuliner Bogor );4,5;(414);Restoran;Jl. Raya Semplak No.348;⋅ Tutup pukul 22.00
https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2e69c5e76ac5be05:0xda73c3b188d527b6!8m2!3d-6.6062451!4d106.8089221!16s%2Fg%2F1tcw10j_!19sChIJBb7FaufFaS4RtifViLHDc9o?authuser=0&hl=id&rclk=1;Pizza Hut Restoran;4,6;(3.299);Pizza;Jl. Raya Pajajaran No.29;⋅ Tutup pukul 21.00
https://www.google.com/maps/place/Midori+Bogor/data=!4m7!3m6!1s0x2e69c5e72940a20d:0x5c764f6762c4a932!8m2!3d-6.58376!4d106.8057403!16s%2Fg%2F1pzt__czc!19sChIJDaJAKefFaS4RMqnEYmdPdlw?authuser=0&hl=id&rclk=1;Midori Bogor;4,5;(2.092);Jepang;Jl. Raya Pajajaran No.53, RT.04/RW.13;⋅ Tutup pukul 22.00
https://www.google.com/maps/place/Bakso+Kikil+Pak+Jaka/data=!4m7!3m6!1s0x2e69c539fa86103d:0x882933e57f80cb2a!8m2!3d-6.6096812!4d106.8042488!16s%2Fg%2F11j125088n!19sChIJPRCG-jnFaS4RKsuAf-UzKYg?authuser=0&hl=id&rclk=1;Bakso Kikil Pak Jaka;4,1;(287);Bakso;Jl. Suryakencana No.285, RT.04/RW.02;⋅ Tutup pukul 21.00
https://www.google.com/maps/place/RESTORAN+SAMBAL+BAKAR+MAK+ASI/data=!4m7!3m6!1s0x2e69c57be095a721:0x25fea23b8b2d26a7!8m2!3d-6.5918824!4d106.8107859!16s%2Fg%2F11scflk1d9!19sChIJIaeV4HvFaS4RpyYtizui_iU?authuser=0&hl=id&rclk=1;RESTORAN SAMBAL BAKAR MAK ASI;4,5;(28);Restoran;Jl. Bogor Baru No.4 A. 5, RT.08/RW.09;⋅ Tutup pukul 22.00
https://www.google.com/maps/place/The+Rica+Resto+-+Bogor/data=!4m7!3m6!1s0x2e69c573504aa3c7:0x120ebce65db65078!8m2!3d-6.5893474!4d106.8045605!16s%2Fg%2F11rn4ld1z_!19sChIJx6NKUHPFaS4ReFC2Xea8DhI?authuser=0&hl=id&rclk=1;The Rica Resto - Bogor;4,9;(662);Indonesia;Jl. Raya Pajajaran No.8;⋅ Tutup pukul 21.00
https://www.google.com/maps/place/Sagoo+Kitchen/data=!4m7!3m6!1s0x2e69c5db698099ff:0x9d5d0e02b61f0f8d!8m2!3d-6.6017854!4d106.8075277!16s%2Fg%2F1pzyvn_23!19sChIJ_5mAadvFaS4RjQ8ftgIOXZ0?authuser=0&hl=id&rclk=1;Sagoo Kitchen;4,4;(153);Indonesia;9RX5+72J, Botani Square, Jl. Raya Pajajaran, Tegallega, Bogor Tengah, RT.04/RW.05;⋅ Tutup pukul 22.00
https://www.google.com/maps/place/Warung+Serba+Sambal+GSV/data=!4m7!3m6!1s0x2e69c537bbc1f2d3:0xc17bbb7d78810e80!8m2!3d-6.5515712!4d106.7337307!16s%2Fg%2F11hz64_yx_!19sChIJ0_LBuzfFaS4RgA6BeH27e8E?authuser=0&hl=id&rclk=1;Warung Serba Sambal GSV;4,1;(45);Restoran;CPXM+9FH, Jl. Alternatif IPB;⋅ Tutup pukul 22.00
https://www.google.com/maps/place/Wingstop+Bogor+Pajajaran/data=!4m7!3m6!1s0x2e69c5dd19e9ecdd:0xf70e2d8e61c7b255!8m2!3d-6.6052662!4d106.8079441!16s%2Fg%2F11c5s486_m!19sChIJ3ezpGd3FaS4RVbLHYY4tDvc?authuser=0&hl=id&rclk=1;Wingstop Bogor Pajajaran;4,6;(3.453);Makanan Siap Saji;Jl. Raya Pajajaran No.3;⋅ Tutup pukul 22.00
https://www.google.com/maps/place/Sudut+Temu+By+ToasTea/data=!4m7!3m6!1s0x2e69c5dc80299a45:0x718ae100c75e7f4b!8m2!3d-6.6022135!4d106.8087748!16s%2Fg%2F11b7r_t0s0!19sChIJRZopgNzFaS4RS39exwDhinE?authuser=0&hl=id&rclk=1;Sudut Temu By ToasTea;4,5;(1.065);Restoran;Jl. Cirahayu No.14;⋅ Tutup pukul 21.00
